token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
816-4	TO070	816	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
816-5	TO070	816	a	a	linguistic	_	_	_	_	_	_
816-6	TO070	816	sentire	sentire	linguistic	_	_	_	_	_	_
816-7	TO070	816	ogni	ogni	linguistic	_	_	_	_	_	_
816-8	TO070	816	tanto	tanto	linguistic	_	_	_	_	_	_
816-9	TO070	816	queste::	queste	linguistic	_	End=2845.756	5x2	_	_	_
817-0	TO070	817	come	come	linguistic	_	Begin=2846.055	_	_	_	_
817-1	TO070	817	come	come	linguistic	_	_	_	_	_	_
817-2	TO070	817	cambia	cambia	linguistic	_	_	_	_	_	_
817-3	TO070	817	colore	colore	linguistic	_	_	_	_	_	_
817-4	TO070	817	la	la	linguistic	_	_	_	_	_	_
817-5	TO070	817	musica	musica	linguistic	_	End=2848.423	_	_	_	_
818-0	TO070	818	e	e	linguistic	_	Begin=2848.621	_	_	_	_
818-1	TO070	818	sapere	sapere	linguistic	_	_	_	_	_	_
818-2	TO070	818	perché	perché	linguistic	_	_	_	_	_	_
818-3	TO070	818	questo	questo	linguistic	_	_	_	_	_	_
818-4	TO070	818	succede.	succede	linguistic	Intonation=Falling	_	_	_	_	_
818-5	TO070	818	no?	no	linguistic	Intonation=Rising	End=2851.006	_	_	_	_
819-0	TO070	819	quando	quando	linguistic	_	Begin=2851.231	_	_	_	_
819-1	TO070	819	lui	lui	linguistic	_	_	_	_	_	_
819-2	TO070	819	dice	dice	linguistic	_	_	_	_	_	_
819-3	TO070	819	ed	ed	linguistic	_	_	_	_	_	_
819-4	TO070	819	io	io	linguistic	_	_	_	_	_	_
819-5	TO070	819	frattanto	frattanto	linguistic	_	_	_	_	_	_
819-6	TO070	819	dall'	dall'	linguistic	SpaceAfter=No	_	_	_	_	_
819-7	TO070	819	altro	altro	linguistic	_	_	_	_	_	_
819-8	TO070	819	canto,	canto	linguistic	Intonation=weakly_rising	End=2854.225	_	_	_	_
820-0	TO070	820	è	è	linguistic	_	Begin=2854.328	_	_	_	_
820-1	TO070	820	come	come	linguistic	_	_	_	_	_	_
820-2	TO070	820	se	se	linguistic	_	_	_	_	_	_
820-3	TO070	820	calasse	calasse	linguistic	_	_	_	_	_	_
820-4	TO070	820	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
820-5	TO070	820	ombra	ombra	linguistic	_	End=2856.065	_	_	_	_
821-0	TO070	821	no?	no	linguistic	Intonation=Rising	Begin=2856.2	_	_	_	_
821-1	TO070	821	su	su	linguistic	_	_	_	_	_	_
821-2	TO070	821	questo:	questo	linguistic	_	End=2857.252	5x1	_	_	_
822-0	TO070	822	eh	eh	linguistic	_	Begin=2857.366	_	_	_	_
822-1	TO070	822	fermento	fermento	linguistic	_	_	_	_	_	_
822-2	TO070	822	di	di	linguistic	_	_	_	_	_	_
822-3	TO070	822	attivismo	attivismo	linguistic	_	_	_	_	_	_
822-4	TO070	822	che	che	linguistic	_	_	_	_	_	_
822-5	TO070	822	aveva	aveva	linguistic	_	_	_	_	_	_
822-6	TO070	822	avuto	avuto	linguistic	_	_	_	_	_	_
822-7	TO070	822	fino	fino	linguistic	_	_	_	_	_	_
822-8	TO070	822	a	a	linguistic	_	_	_	_	_	_
822-9	TO070	822	quel	quel	linguistic	_	_	_	_	_	_
822-10	TO070	822	momento.	momento	linguistic	Intonation=Falling	End=2860.79	_	_	_	_
823-0	TO070	823	e	e	linguistic	_	Begin=2861.063	_	_	_	_
823-1	TO070	823	e::::h	eh	linguistic	ProsodicLink=Yes	_	0x4	_	_	_
823-2	TO070	823	m::h	mh	linguistic	_	End=2862.928	0x2	_	_	_
824-0	TO070	824	il	il	linguistic	_	Begin=2862.966	_	_	_	_
824-1	TO070	824	canto	canto	linguistic	_	_	_	_	_	_
824-2	TO070	824	è	è	linguistic	_	_	_	_	_	_
824-3	TO070	824	sempre	sempre	linguistic	_	_	_	_	_	_
824-4	TO070	824	allo	allo	linguistic	_	_	_	_	_	_
824-5	TO070	824	stesso	stesso	linguistic	_	_	_	_	_	_
824-6	TO070	824	ritmo	ritmo	linguistic	_	_	_	_	_	_
824-7	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-8	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-9	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-10	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-11	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-12	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-13	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-14	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-15	TO070	824	tan	tan	linguistic	_	_	_	_	_	_
824-16	TO070	824	tan	tan	linguistic	_	End=2866.558	_	_	_	_
825-0	TO070	825	e::h	eh	linguistic	_	Begin=2867.143|End=2867.738	0x2	_	_	_
826-0	TO070	826	però	però	linguistic	_	Begin=2867.785	_	_	_	_
826-1	TO070	826	di	di	linguistic	_	_	_	_	_	_
826-2	TO070	826	colpo	colpo	linguistic	_	_	_	_	_	_
826-3	TO070	826	invece	invece	linguistic	_	_	_	_	_	_
826-4	TO070	826	di	di	linguistic	_	_	_	_	_	_
826-5	TO070	826	cantare	cantare	linguistic	_	_	_	_	_	_
826-6	TO070	826	in	in	linguistic	_	_	_	_	_	_
826-7	TO070	826	questo	questo	linguistic	_	_	_	_	_	_
826-8	TO070	826	modo	modo	linguistic	_	End=2870.342	_	_	_	_
827-0	TO070	827	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=2870.395|End=2871.116	_	_	_	_
828-0	TO070	828	si	si	linguistic	_	Begin=2880.15	_	_	_	_
828-1	TO070	828	porta	porta	linguistic	_	_	_	_	_	_
828-2	TO070	828	giù	giù	linguistic	_	_	_	_	_	_
828-3	TO070	828	questa	questa	linguistic	_	_	_	_	_	_
828-4	TO070	828	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	_	_	_	_	_
828-5	TO070	828	su	su	linguistic	_	_	_	_	_	_
828-6	TO070	828	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
828-7	TO070	828	altra	altra	linguistic	_	_	_	_	_	_
828-8	TO070	828	zona	zona	linguistic	_	_	_	_	_	_
828-9	TO070	828	è	è	linguistic	_	_	_	_	_	_
828-10	TO070	828	come	come	linguistic	_	_	_	_	_	_
828-11	TO070	828	se	se	linguistic	_	_	_	_	_	_
828-12	TO070	828	calasse	calasse	linguistic	_	_	_	_	_	_
828-13	TO070	828	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
828-14	TO070	828	ombra.	ombra	linguistic	Intonation=Falling	_	_	_	_	_
828-15	TO070	828	eh?	eh	linguistic	Intonation=Rising	End=2884.395	_	_	_	_
829-0	TO070	829	lo	lo	linguistic	_	Begin=2884.571	_	_	_	_
829-1	TO070	829	sentite	sentite	linguistic	_	_	_	_	_	_
829-2	TO070	829	solo	solo	linguistic	_	_	_	_	_	_
829-3	TO070	829	per	per	linguistic	_	_	_	_	_	_
829-4	TO070	829	un	un	linguistic	_	_	_	_	_	_
829-5	TO070	829	attimo	attimo	linguistic	_	_	_	_	_	_
829-6	TO070	829	poi	poi	linguistic	_	_	_	_	_	_
829-7	TO070	829	riprende	riprende	linguistic	_	End=2887.18	_	_	_	_
830-0	TO070	830	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=2887.228	_	_	_	_
830-1	TO070	830	((canta))	((canta))	nonverbalbehavior	_	End=2888.027	_	_	_	_
831-0	TO070	831	e	e	linguistic	_	Begin=2898.441	_	_	_	_
831-1	TO070	831	poi	poi	linguistic	_	_	_	_	_	_
831-2	TO070	831	riprende	riprende	linguistic	_	End=2899.45	_	_	_	_
832-0	TO070	832	eh	eh	linguistic	_	Begin=2899.522	_	_	_	_
832-1	TO070	832	perché	perché	linguistic	_	_	_	_	_	_
832-2	TO070	832	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
832-3	TO070	832	non	non	linguistic	_	_	_	_	_	_
832-4	TO070	832	ha::	ha	linguistic	_	End=2901.018	1x2	_	_	_
833-0	TO070	833	bisogna	bisogna	linguistic	_	Begin=2901.091	_	_	_	_
833-1	TO070	833	anche	anche	linguistic	_	_	_	_	_	_
833-2	TO070	833	avere	avere	linguistic	_	_	_	_	_	_
833-3	TO070	833	del	del	linguistic	_	_	_	_	_	_
833-4	TO070	833	carburante	carburante	linguistic	_	_	_	_	_	_
833-5	TO070	833	per	per	linguistic	_	_	_	_	_	_
833-6	TO070	833	fermarsi	fermarsi	linguistic	_	_	_	_	_	_
833-7	TO070	833	quando	quando	linguistic	_	_	_	_	_	_
833-8	TO070	833	uno	uno	linguistic	_	_	_	_	_	_
833-9	TO070	833	è	è	linguistic	_	_	_	_	_	_
833-10	TO070	833	lanciato	lanciato	linguistic	_	_	_	_	_	_
833-11	TO070	833	così::	così	linguistic	_	End=2904.811	3x2	_	_	_
834-0	TO070	834	eh	eh	linguistic	_	Begin=2905.13	_	_	_	_
834-1	TO070	834	il	il	linguistic	_	_	_	_	_	_
834-2	TO070	834	finale	finale	linguistic	_	_	_	_	_	_
834-3	TO070	834	bisogna:	bisogna	linguistic	_	_	6x1	_	_	_
834-4	TO070	834	dev'	dev'	linguistic	SpaceAfter=No	_	_	_	_	_
834-5	TO070	834	essere	essere	linguistic	_	_	_	_	_	_
834-6	TO070	834	un	un	linguistic	_	_	_	_	_	_
834-7	TO070	834	po'	po'	linguistic	_	_	_	_	_	_
834-8	TO070	834	proporzionato	proporzionato	linguistic	_	_	_	_	_	_
834-9	TO070	834	qui	qui	linguistic	_	_	_	_	_	_
834-10	TO070	834	sarebbe	sarebbe	linguistic	_	_	_	_	_	_
834-11	TO070	834	tronco	tronco	linguistic	_	End=2909.11	_	_	_	_
835-0	TO070	835	e	e	linguistic	_	Begin=2909.367	_	_	_	_
835-1	TO070	835	allora	allora	linguistic	_	_	_	_	_	_
835-2	TO070	835	comincia	comincia	linguistic	_	_	_	_	_	_
835-3	TO070	835	con	con	linguistic	_	_	_	_	_	_
835-4	TO070	835	tutta	tutta	linguistic	_	_	_	_	_	_
835-5	TO070	835	questa	questa	linguistic	_	_	_	_	_	_
835-6	TO070	835	serie	serie	linguistic	_	_	_	_	_	_
835-7	TO070	835	di	di	linguistic	_	_	_	_	_	_
835-8	TO070	835	ripetizioni	ripetizioni	linguistic	_	End=2912.411	_	_	_	_
836-0	TO070	836	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=2913.47	_	_	_	_
836-1	TO070	836	((canta))	((canta))	nonverbalbehavior	_	End=2914.569	_	_	_	_
837-0	TO070	837	e	e	linguistic	_	Begin=2921.85	_	_	_	_
837-1	TO070	837	ogni	ogni	linguistic	_	_	_	_	_	_
837-2	TO070	837	tanto	tanto	linguistic	_	_	_	_	_	_
837-3	TO070	837	si	si	linguistic	_	_	_	_	_	_
837-4	TO070	837	ferma	ferma	linguistic	_	_	_	_	_	_
837-5	TO070	837	così	così	linguistic	_	_	_	_	_	_
837-6	TO070	837	su	su	linguistic	_	_	_	_	_	_
837-7	TO070	837	questa	questa	linguistic	_	_	_	_	_	_
837-8	TO070	837	nota	nota	linguistic	_	_	_	_	_	_
837-9	TO070	837	conclusiva	conclusiva	linguistic	_	_	_	_	_	_
837-10	TO070	837	non	non	linguistic	_	_	_	_	_	_
837-11	TO070	837	sapendo	sapendo	linguistic	_	_	_	_	_	_
837-12	TO070	837	dove	dove	linguistic	_	_	_	_	_	_
837-13	TO070	837	andare	andare	linguistic	_	_	_	_	_	_
837-14	TO070	837	rimane	rimane	linguistic	_	_	_	_	_	_
837-15	TO070	837	in	in	linguistic	_	_	_	_	_	_
837-16	TO070	837	sospeso,	sospeso	linguistic	Intonation=weakly_rising	End=2926.666	_	_	_	_
838-0	TO070	838	che	che	linguistic	_	Begin=2926.88	_	_	_	_
838-1	TO070	838	poi	poi	linguistic	_	_	_	_	_	_
838-2	TO070	838	ripiomba	ripiomba	linguistic	_	_	_	_	_	_
838-3	TO070	838	di	di	linguistic	_	_	_	_	_	_
838-4	TO070	838	nuovo	nuovo	linguistic	_	_	_	_	_	_
838-5	TO070	838	sull'	sull'	linguistic	SpaceAfter=No	_	_	_	_	_
838-6	TO070	838	attacco.	attacco	linguistic	Intonation=Falling	_	_	_	_	_
838-7	TO070	838	eh	eh	linguistic	_	_	_	_	_	_
838-8	TO070	838	quindi	quindi	linguistic	_	End=2929.711	_	_	_	_
839-0	TO070	839	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=2930.08	_	_	_	_
839-1	TO070	839	((canta))	((canta))	nonverbalbehavior	_	End=2931.88	_	_	_	_
840-0	TO070	840	sentite	sentite	linguistic	_	Begin=2949.396	_	_	_	_
840-1	TO070	840	che:	che	linguistic	_	_	2x1	_	_	_
840-2	TO070	840	la	la	linguistic	_	_	_	_	_	_
840-3	TO070	840	la	la	linguistic	_	_	_	_	_	_
840-4	TO070	840	cosa	cosa	linguistic	_	_	_	_	_	_
840-5	TO070	840	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
840-6	TO070	840	la	la	linguistic	_	_	_	_	_	_
840-7	TO070	840	cosa	cosa	linguistic	_	_	_	_	_	_
840-8	TO070	840	straordinaria	straordinaria	linguistic	_	End=2952.378	_	_	_	_
841-0	TO070	841	in	in	linguistic	_	Begin=2953.231	_	_	_	_
841-1	TO070	841	genere	genere	linguistic	_	_	_	_	_	_
841-2	TO070	841	quando	quando	linguistic	_	_	_	_	_	_
841-3	TO070	841	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
841-4	TO070	841	il	il	linguistic	_	_	_	_	_	_
841-5	TO070	841	testo	testo	linguistic	_	_	_	_	_	_
841-6	TO070	841	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
841-7	TO070	841	aria	aria	linguistic	_	_	_	_	_	_
841-8	TO070	841	ripete	ripete	linguistic	_	_	_	_	_	_
841-9	TO070	841	una	una	linguistic	_	_	_	_	_	_
841-10	TO070	841	parola	parola	linguistic	_	End=2956.77	_	_	_	_
842-0	TO070	842	lo	lo	linguistic	_	Begin=2956.868	_	_	_	_
842-1	TO070	842	fa	fa	linguistic	_	_	_	_	_	_
842-2	TO070	842	proprio	proprio	linguistic	_	_	_	_	_	_
842-3	TO070	842	perché	perché	linguistic	_	_	_	_	_	_
842-4	TO070	842	la	la	linguistic	_	_	_	_	_	_
842-5	TO070	842	melodia	melodia	linguistic	_	_	_	_	_	_
842-6	TO070	842	ha	ha	linguistic	_	_	_	_	_	_
842-7	TO070	842	bisogno	bisogno	linguistic	_	_	_	_	_	_
842-8	TO070	842	ancora	ancora	linguistic	_	End=2959.576	_	_	_	_
843-0	TO070	843	eh	eh	linguistic	_	Begin=2959.625	_	_	_	_
843-1	TO070	843	di	di	linguistic	_	_	_	_	_	_
843-2	TO070	843	un	un	linguistic	_	_	_	_	_	_
843-3	TO070	843	supporto	supporto	linguistic	_	_	_	_	_	_
843-4	TO070	843	non	non	linguistic	_	_	_	_	_	_
843-5	TO070	843	non	non	linguistic	_	_	_	_	_	_
843-6	TO070	843	ha	ha	linguistic	_	_	_	_	_	_
843-7	TO070	843	esaurito	esaurito	linguistic	_	_	_	_	_	_
843-8	TO070	843	la	la	linguistic	_	_	_	_	_	_
843-9	TO070	843	sua	sua	linguistic	_	_	_	_	_	_
843-10	TO070	843	strada	strada	linguistic	_	_	_	_	_	_
843-11	TO070	843	e	e	linguistic	_	_	_	_	_	_
843-12	TO070	843	quindi	quindi	linguistic	_	_	_	_	_	_
843-13	TO070	843	ripete	ripete	linguistic	_	_	_	_	_	_
843-14	TO070	843	le	le	linguistic	_	_	_	_	_	_
843-15	TO070	843	parole.	parole	linguistic	Intonation=Falling	End=2964.336	_	_	_	_
844-0	TO070	844	invece	invece	linguistic	_	Begin=2964.91	_	_	_	_
844-1	TO070	844	qui	qui	linguistic	_	End=2966.072	_	_	_	_
845-0	TO070	845	e:::h	eh	linguistic	_	Begin=2966.388	0x3	_	_	_
845-1	TO070	845	è	è	linguistic	_	_	_	_	_	_
845-2	TO070	845	la	la	linguistic	_	_	_	_	_	_
845-3	TO070	845	melodia	melodia	linguistic	_	_	_	_	_	_
845-4	TO070	845	stessa	stessa	linguistic	_	_	_	_	_	_
845-5	TO070	845	che	che	linguistic	_	_	_	_	_	_
845-6	TO070	845	viene	viene	linguistic	_	_	_	_	_	_
845-7	TO070	845	ripetuta	ripetuta	linguistic	_	End=2969.153	_	_	_	_
846-0	TO070	846	ripeto	ripeto	linguistic	_	Begin=2969.665	_	_	_	_
846-1	TO070	846	le	le	linguistic	_	_	_	_	_	_
846-2	TO070	846	parole	parole	linguistic	_	_	_	_	_	_
846-3	TO070	846	ma	ma	linguistic	_	_	_	_	_	_
846-4	TO070	846	ripeto	ripeto	linguistic	_	_	_	_	_	_
846-5	TO070	846	anche	anche	linguistic	_	_	_	_	_	_
846-6	TO070	846	la	la	linguistic	_	_	_	_	_	_
846-7	TO070	846	melodia	melodia	linguistic	_	End=2972.153	_	_	_	_
847-0	TO070	847	eh	eh	linguistic	_	Begin=2972.211	_	_	_	_
847-1	TO070	847	e::h	eh	linguistic	_	_	0x2	_	_	_
847-2	TO070	847	eh	eh	linguistic	_	End=2973.315	_	_	_	_
848-0	TO070	848	e	e	linguistic	_	Begin=2973.513	_	_	_	_
848-1	TO070	848	si	si	linguistic	_	_	_	_	_	_
848-2	TO070	848	fissa	fissa	linguistic	_	End=2974.567	_	_	_	_
849-0	TO070	849	no?	no	linguistic	Intonation=Rising	Begin=2974.594|End=2975.054	_	_	_	_
850-0	TO070	850	su	su	linguistic	_	Begin=2975.301	_	_	_	_
850-1	TO070	850	un	un	linguistic	_	_	_	_	_	_
850-2	TO070	850	segmento	segmento	linguistic	_	_	_	_	_	_
850-3	TO070	850	e	e	linguistic	_	_	_	_	_	_
850-4	TO070	850	continua	continua	linguistic	_	_	_	_	_	_
850-5	TO070	850	a	a	linguistic	_	_	_	_	_	_
850-6	TO070	850	ri~	ri~	linguistic	Interrupted=Yes	_	_	_	_	_
850-7	TO070	850	a:::	a	linguistic	_	_	0x3	_	_	_
850-8	TO070	850	a	a	linguistic	_	_	_	_	_	_
850-9	TO070	850	ribadirlo	ribadirlo	linguistic	_	End=2979.261	_	_	_	_
851-0	TO070	851	ossessivamente	ossessivamente	linguistic	_	Begin=2979.595|End=2981.075	_	_	_	_
852-0	TO070	852	((suona_il_pianoforte))	((suona_il_pianoforte))	nonverbalbehavior	_	Begin=2981.275	_	_	_	_
852-1	TO070	852	((canta))	((canta))	nonverbalbehavior	_	End=2982.582	_	_	_	_
853-0	TO070	853	quindi	quindi	linguistic	_	Begin=2995.855	_	_	_	_
853-1	TO070	853	già	già	linguistic	_	End=2996.865	_	_	_	_
854-0	TO070	854	eh	eh	linguistic	_	Begin=2996.991	_	_	_	_
854-1	TO070	854	sono::	sono	linguistic	_	End=2997.93	3x2	_	_	_
855-0	TO070	855	m::::h	mh	linguistic	_	Begin=2999.463|End=3001.113	0x4	_	_	_
856-0	TO070	856	saltano	saltano	linguistic	_	Begin=3001.535	_	_	_	_
856-1	TO070	856	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
856-2	TO070	856	occhio	occhio	linguistic	_	End=3003.027	_	_	_	_
857-0	TO070	857	queste	queste	linguistic	_	Begin=3003.22	_	_	_	_
857-1	TO070	857	ripetizioni	ripetizioni	linguistic	_	_	_	_	_	_
857-2	TO070	857	di	di	linguistic	_	_	_	_	_	_
857-3	TO070	857	ah	ah	linguistic	_	_	_	_	_	_
857-4	TO070	857	doman	doman	linguistic	_	_	_	_	_	_
857-5	TO070	857	mattina	mattina	linguistic	_	_	_	_	_	_
857-6	TO070	857	la	la	linguistic	_	_	_	_	_	_
857-7	TO070	857	mia	mia	linguistic	_	_	_	_	_	_
857-8	TO070	857	lista	lista	linguistic	_	_	_	_	_	_
857-9	TO070	857	devi	devi	linguistic	_	_	_	_	_	_
857-10	TO070	857	aumentar	aumentar	linguistic	_	End=3007.306	_	_	_	_
858-0	TO070	858	salta	salta	linguistic	_	Begin=3007.571	_	_	_	_
858-1	TO070	858	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
858-2	TO070	858	occhio	occhio	linguistic	_	_	_	_	_	_
858-3	TO070	858	la	la	linguistic	_	_	_	_	_	_
858-4	TO070	858	ripetizione	ripetizione	linguistic	_	_	_	_	_	_
858-5	TO070	858	continua	continua	linguistic	_	_	_	_	_	_
858-6	TO070	858	di	di	linguistic	_	_	_	_	_	_
858-7	TO070	858	questo:::	questo	linguistic	_	End=3010.612	5x3	_	_	_
859-0	TO070	859	temino	temino	linguistic	_	Begin=3010.63	_	_	_	_
859-1	TO070	859	((canta))	((canta))	nonverbalbehavior	_	_	_	_	_	_
859-2	TO070	859	che	che	linguistic	_	_	_	_	_	_
859-3	TO070	859	ritona	ritona	linguistic	_	_	_	_	_	_
859-4	TO070	859	a	a	linguistic	_	_	_	_	_	_
859-5	TO070	859	ogni	ogni	linguistic	_	_	_	_	_	_
859-6	TO070	859	piè	piè	linguistic	_	_	_	_	_	_
859-7	TO070	859	sospinto.	sospinto	linguistic	Intonation=Falling	End=3015.0	_	_	_	_
860-0	TO070	860	e	e	linguistic	_	Begin=3015.346	_	_	_	_
860-1	TO070	860	ancora	ancora	linguistic	_	_	_	_	_	_
860-2	TO070	860	di	di	linguistic	_	_	_	_	_	_
860-3	TO070	860	più	più	linguistic	_	_	_	_	_	_
860-4	TO070	860	questo	questo	linguistic	_	_	_	_	_	_
860-5	TO070	860	questo	questo	linguistic	_	_	_	_	_	_
860-6	TO070	860	punto	punto	linguistic	_	_	_	_	_	_
860-7	TO070	860	qua	qua	linguistic	_	_	_	_	_	_
860-8	TO070	860	per	per	linguistic	_	_	_	_	_	_
860-9	TO070	860	esempio	esempio	linguistic	_	_	_	_	_	_
860-10	TO070	860	è	è	linguistic	_	_	_	_	_	_
860-11	TO070	860	esemplare	esemplare	linguistic	_	End=3019.189	_	_	_	_
861-0	TO070	861	((canta))	((canta))	nonverbalbehavior	_	Begin=3019.31	_	_	_	_
861-1	TO070	861	e	e	linguistic	_	_	_	_	_	_
861-2	TO070	861	ripete	ripete	linguistic	_	_	_	_	_	_
861-3	TO070	861	sempre	sempre	linguistic	_	_	_	_	_	_
861-4	TO070	861	la	la	linguistic	_	_	_	_	_	_
861-5	TO070	861	medesima.	medesima	linguistic	Intonation=Falling	End=3023.36	_	_	_	_
862-0	TO070	862	eh	eh	linguistic	_	Begin=3023.44	_	_	_	_
862-1	TO070	862	come	come	linguistic	_	_	_	_	_	_
862-2	TO070	862	se	se	linguistic	_	_	_	_	_	_
862-3	TO070	862	si	si	linguistic	_	_	_	_	_	_
862-4	TO070	862	fosse	fosse	linguistic	_	_	_	_	_	_
862-5	TO070	862	incagliato	incagliato	linguistic	_	_	_	_	_	_
862-6	TO070	862	su	su	linguistic	_	_	_	_	_	_
862-7	TO070	862	quel	quel	linguistic	_	_	_	_	_	_
862-8	TO070	862	punto	punto	linguistic	_	End=3025.874	_	_	_	_
863-0	TO070	863	e	e	linguistic	_	Begin=3026.068	_	_	_	_
863-1	TO070	863	questo	questo	linguistic	_	_	_	_	_	_
863-2	TO070	863	ci	ci	linguistic	_	_	_	_	_	_
863-3	TO070	863	dice	dice	linguistic	_	_	_	_	_	_
863-4	TO070	863	qualche	qualche	linguistic	_	_	_	_	_	_
863-5	TO070	863	cosa	cosa	linguistic	_	_	_	_	_	_
863-6	TO070	863	sulla	sulla	linguistic	_	_	_	_	_	_
863-7	TO070	863	psicologia	psicologia	linguistic	_	_	_	_	_	_
863-8	TO070	863	di	di	linguistic	_	_	_	_	_	_
863-9	TO070	863	don	don	linguistic	_	_	_	_	_	_
863-10	TO070	863	giovanni.	giovanni	linguistic	Intonation=Falling	End=3029.252	_	_	_	_
864-0	TO070	864	perché	perché	linguistic	_	Begin=3029.463	_	_	_	_
864-1	TO070	864	don	don	linguistic	_	_	_	_	_	_
864-2	TO070	864	giovanni	giovanni	linguistic	_	End=3030.549	_	_	_	_
865-0	TO070	865	è	è	linguistic	_	Begin=3030.666	_	_	_	_
865-1	TO070	865	un	un	linguistic	_	_	_	_	_	_
865-2	TO070	865	f~	f~	linguistic	Interrupted=Yes	_	_	_	_	_
865-3	TO070	865	è	è	linguistic	_	_	_	_	_	_
865-4	TO070	865	un	un	linguistic	_	_	_	_	_	_
865-5	TO070	865	frenetico,	frenetico	linguistic	Intonation=weakly_rising	End=3032.47	_	_	_	_
866-0	TO070	866	e	e	linguistic	_	Begin=3032.851	_	_	_	_
866-1	TO070	866	un	un	linguistic	_	_	_	_	_	_
866-2	TO070	866	rapido,	rapido	linguistic	Intonation=weakly_rising	End=3034.009	_	_	_	_
867-0	TO070	867	perché:	perché	linguistic	_	Begin=3034.1	5x1	_	_	_
867-1	TO070	867	lui	lui	linguistic	_	_	_	_	_	_
867-2	TO070	867	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
867-3	TO070	867	dopo	dopo	linguistic	_	_	_	_	_	_
867-4	TO070	867	la	la	linguistic	_	_	_	_	_	_
867-5	TO070	867	conquista	conquista	linguistic	_	End=3036.261	_	_	_	_
868-0	TO070	868	e::h	eh	linguistic	_	Begin=3036.555	0x2	_	_	_
868-1	TO070	868	archivia	archivia	linguistic	_	_	_	_	_	_
868-2	TO070	868	immediatamente	immediatamente	linguistic	_	End=3038.36	_	_	_	_
869-0	TO070	869	e::h	eh	linguistic	_	Begin=3038.478	0x2	_	_	_
869-1	TO070	869	la	la	linguistic	_	_	_	_	_	_
869-2	TO070	869	donna	donna	linguistic	_	_	_	_	_	_
869-3	TO070	869	con	con	linguistic	_	_	_	_	_	_
869-4	TO070	869	cui	cui	linguistic	_	_	_	_	_	_
869-5	TO070	869	è	è	linguistic	_	_	_	_	_	_
869-6	TO070	869	stato	stato	linguistic	_	_	_	_	_	_
869-7	TO070	869	>passa	passa	linguistic	_	_	_	Fast=0-5	_	_
869-8	TO070	869	immediatamente	immediatamente	linguistic	_	_	_	Fast=0-14	_	_
869-9	TO070	869	a	a	linguistic	_	_	_	Fast=0-1	_	_
869-10	TO070	869	un	un	linguistic	_	_	_	Fast=0-2	_	_
869-11	TO070	869	altro<.	altro	linguistic	Intonation=Falling	_	_	Fast=0-5	_	_
869-12	TO070	869	eh?	eh	linguistic	Intonation=Rising	End=3041.803	_	_	_	_
870-0	TO070	870	c'	c'	linguistic	SpaceAfter=No	Begin=3042.008	_	_	_	_
870-1	TO070	870	è	è	linguistic	_	_	_	_	_	_
870-2	TO070	870	proprio	proprio	linguistic	_	_	_	_	_	_
870-3	TO070	870	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
870-4	TO070	870	idea	idea	linguistic	_	_	_	_	_	_
870-5	TO070	870	di	di	linguistic	_	End=3043.423	_	_	_	_
871-0	TO070	871	u::~	u~	linguistic	Interrupted=Yes	Begin=3043.511	0x2	_	_	_
871-1	TO070	871	un	un	linguistic	_	_	_	_	_	_
871-2	TO070	871	una	una	linguistic	_	_	_	_	_	_
871-3	TO070	871	spinta	spinta	linguistic	_	_	_	_	_	_
871-4	TO070	871	in	in	linguistic	_	_	_	_	_	_
871-5	TO070	871	avanti	avanti	linguistic	_	_	_	_	_	_
871-6	TO070	871	a	a	linguistic	_	_	_	_	_	_
871-7	TO070	871	cui	cui	linguistic	_	_	_	_	_	_
871-8	TO070	871	lui	lui	linguistic	_	_	_	_	_	_
871-9	TO070	871	non	non	linguistic	_	_	_	_	_	_
